Bonus_history,Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Rotation_(excluding_bonus),No_of_Rotation_(including_bonus),Rotations_Till_bonus,Junk1,No_of_Regular_Bonus,No_of_Big_Bonus,Junk2,Junk3,Junk4,Junk5,Junk6,Junk7
,21449,21740,6730,7418,491,0,23,24,0,294,20230929082347,0,0,0
,21452,21740,6731,7419,492,0,23,24,0,294,20230929082347,0,0,0
,21455,21740,6732,7420,493,0,23,24,0,294,20230929082347,0,0,0
,21458,21740,6733,7421,494,0,23,24,0,294,20230929082347,0,0,0
,21461,21740,6734,7422,495,0,23,24,0,294,20230929082347,0,0,0
,21464,21748,6735,7423,496,0,23,24,0,294,20230929082347,0,0,0
,21467,21748,6736,7424,497,0,23,24,0,294,20230929082347,0,0,0
,21470,21748,6737,7425,498,0,23,24,0,294,20230929082347,0,0,0
,21473,21751,6738,7426,499,0,23,24,0,294,20230929082347,0,0,0
,21476,21754,6739,7427,500,0,23,24,0,294,20230929082347,0,0,0
,21479,21754,6740,7428,501,0,23,24,0,294,20230929082347,0,0,0
,21482,21754,6741,7429,502,0,23,24,0,294,20230929082347,0,0,0
,21485,21754,6742,7430,503,0,23,24,0,294,20230929082347,0,0,0
,21488,21754,6743,7431,504,0,23,24,0,294,20230929082347,0,0,0
,21491,21757,6744,7432,505,0,23,24,0,294,20230929082347,0,0,0
,21494,21765,6745,7433,506,0,23,24,0,294,20230929082347,0,0,0
,21497,21765,6746,7434,507,0,23,24,0,294,20230929082347,0,0,0
,21500,21765,6747,7435,508,0,23,24,0,294,20230929082347,0,0,0
,21503,21765,6748,7436,509,0,23,24,0,294,20230929082347,0,0,0
,21506,21773,6749,7437,510,0,23,24,0,294,20230929082347,0,0,0
,21509,21773,6750,7438,511,0,23,24,0,294,20230929082347,0,0,0
,21512,21781,6751,7439,512,0,23,24,0,294,20230929082347,0,0,0
,21515,21781,6752,7440,513,0,23,24,0,294,20230929082347,0,0,0
,21518,21781,6753,7441,514,0,23,24,0,294,20230929082347,0,0,0
,21521,21789,6754,7442,515,0,23,24,0,294,20230929082347,0,0,0
,21524,21789,6755,7443,516,0,23,24,0,294,20230929082347,0,0,0
,21527,21789,6756,7444,517,0,23,24,0,294,20230929082347,0,0,0
,21530,21789,6757,7445,518,0,23,24,0,294,20230929082347,0,0,0
,21533,21789,6758,7446,519,0,23,24,0,294,20230929082347,0,0,0
,21536,21789,6759,7447,520,0,23,24,0,294,20230929082347,0,0,0
,21539,21789,6760,7448,521,0,23,24,0,294,20230929082347,0,0,0
,21542,21789,6761,7449,522,0,23,24,0,294,20230929082347,0,0,0
,21545,21789,6762,7450,523,0,23,24,0,294,20230929082347,0,0,0
,21548,21789,6763,7451,524,0,23,24,0,294,20230929082347,0,0,0
,21551,21789,6764,7452,525,0,23,24,0,294,20230929082347,0,0,0
,21554,21789,6765,7453,526,0,23,24,0,294,20230929082347,0,0,0
,21557,21792,6766,7454,527,0,23,24,0,294,20230929082347,0,0,0
,21560,21800,6767,7455,528,0,23,24,0,294,20230929082347,0,0,0
,21563,21808,6768,7456,529,0,23,24,0,294,20230929082347,0,0,0
,21566,21808,6769,7457,530,0,23,24,0,294,20230929082347,0,0,0
,21569,21808,6770,7458,531,0,23,24,0,294,20230929082347,0,0,0
,21572,21808,6771,7459,532,0,23,24,0,294,20230929082347,0,0,0
,21575,21808,6772,7460,533,0,23,24,0,294,20230929082347,0,0,0
,21578,21808,6773,7461,534,0,23,24,0,294,20230929082347,0,0,0
,21581,21816,6774,7462,535,0,23,24,0,294,20230929082347,0,0,0
,21584,21816,6775,7463,536,0,23,24,0,294,20230929082347,0,0,0
,21587,21816,6776,7464,537,0,23,24,0,294,20230929082347,0,0,0
,21590,21816,6777,7465,538,0,23,24,0,294,20230929082347,0,0,0
RB,21593,21816,6777,7466,539,0,24,24,0,294,20230929082347,0,0,0
RB,21595,21830,6777,7467,539,0,24,24,0,294,20230929082347,0,0,0
RB,21597,21844,6777,7468,539,0,24,24,0,294,20230929082347,0,0,0
RB,21599,21858,6777,7469,539,0,24,24,0,294,20230929082347,0,0,0
RB,21601,21872,6777,7470,539,0,24,24,0,294,20230929082347,0,0,0
RB,21603,21886,6777,7471,539,0,24,24,0,294,20230929082347,0,0,0
RB,21605,21900,6777,7472,539,0,24,24,0,294,20230929082347,0,0,0
RB,21607,21914,6777,7473,539,0,24,24,0,294,20230929082347,0,0,0
,21609,21928,6778,7474,0,0,24,24,0,294,20230929082347,0,0,0
,21612,21928,6779,7475,1,0,24,24,0,294,20230929082347,0,0,0
,21615,21931,6780,7476,2,0,24,24,0,294,20230929082347,0,0,0
,21618,21931,6781,7477,3,0,24,24,0,294,20230929082347,0,0,0
,21621,21934,6782,7478,4,0,24,24,0,294,20230929082347,0,0,0
,21624,21937,6783,7479,5,0,24,24,0,294,20230929082347,0,0,0
,21627,21945,6784,7480,6,0,24,24,0,294,20230929082347,0,0,0
,21630,21945,6785,7481,7,0,24,24,0,294,20230929082347,0,0,0
,21633,21953,6786,7482,8,0,24,24,0,294,20230929082347,0,0,0
,21636,21961,6787,7483,9,0,24,24,0,294,20230929082347,0,0,0
,21639,21961,6788,7484,10,0,24,24,0,294,20230929082347,0,0,0
,21642,21961,6789,7485,11,0,24,24,0,294,20230929082347,0,0,0
,21645,21961,6790,7486,12,0,24,24,0,294,20230929082347,0,0,0
,21648,21964,6791,7487,13,0,24,24,0,294,20230929082347,0,0,0
,21651,21967,6792,7488,14,0,24,24,0,294,20230929082347,0,0,0
,21654,21967,6793,7489,15,0,24,24,0,294,20230929082347,0,0,0
,21657,21967,6794,7490,16,0,24,24,0,294,20230929082347,0,0,0
,21660,21967,6795,7491,17,0,24,24,0,294,20230929082347,0,0,0
,21663,21970,6796,7492,18,0,24,24,0,294,20230929082347,0,0,0
,21666,21972,6797,7493,19,0,24,24,0,294,20230929082347,0,0,0
,21669,21972,6798,7494,20,0,24,24,0,294,20230929082347,0,0,0
,21672,21975,6799,7495,21,0,24,24,0,294,20230929082347,0,0,0
,21675,21975,6800,7496,22,0,24,24,0,294,20230929082347,0,0,0
,21678,21975,6801,7497,23,0,24,24,0,294,20230929082347,0,0,0
,21681,21983,6802,7498,24,0,24,24,0,294,20230929082347,0,0,0
,21684,21991,6803,7499,25,0,24,24,0,294,20230929082347,0,0,0
,21687,21999,6804,7500,26,0,24,24,0,294,20230929082347,0,0,0
,21690,21999,6805,7501,27,0,24,24,0,294,20230929082347,0,0,0
,21693,22007,6806,7502,28,0,24,24,0,294,20230929082347,0,0,0
,21696,22007,6807,7503,29,0,24,24,0,294,20230929082347,0,0,0
,21699,22007,6808,7504,30,0,24,24,0,294,20230929082347,0,0,0
,21702,22007,6809,7505,31,0,24,24,0,294,20230929082347,0,0,0
,21705,22007,6810,7506,32,0,24,24,0,294,20230929082347,0,0,0
,21708,22007,6811,7507,33,0,24,24,0,294,20230929082347,0,0,0
,21711,22007,6812,7508,34,0,24,24,0,294,20230929082347,0,0,0
,21714,22010,6813,7509,35,0,24,24,0,294,20230929082347,0,0,0
,21717,22010,6814,7510,36,0,24,24,0,294,20230929082347,0,0,0
,21720,22010,6815,7511,37,0,24,24,0,294,20230929082347,0,0,0
,21723,22010,6816,7512,38,0,24,24,0,294,20230929082347,0,0,0
,21726,22010,6817,7513,39,0,24,24,0,294,20230929082347,0,0,0
,21729,22010,6818,7514,40,0,24,24,0,294,20230929082347,0,0,0
,21732,22010,6819,7515,41,0,24,24,0,294,20230929082347,0,0,0
,21735,22013,6820,7516,42,0,24,24,0,294,20230929082347,0,0,0
,21738,22016,6821,7517,43,0,24,24,0,294,20230929082347,0,0,0
,21741,22024,6822,7518,44,0,24,24,0,294,20230929082347,0,0,0
,21744,22024,6823,7519,45,0,24,24,0,294,20230929082347,0,0,0
,21747,22024,6824,7520,46,0,24,24,0,294,20230929082347,0,0,0
,21750,22024,6825,7521,47,0,24,24,0,294,20230929082347,0,0,0
,21753,22027,6826,7522,48,0,24,24,0,294,20230929082347,0,0,0
,21756,22027,6827,7523,49,0,24,24,0,294,20230929082347,0,0,0
,21759,22035,6828,7524,50,0,24,24,0,294,20230929082347,0,0,0
,21762,22035,6829,7525,51,0,24,24,0,294,20230929082347,0,0,0
,21765,22035,6830,7526,52,0,24,24,0,294,20230929082347,0,0,0
,21768,22035,6831,7527,53,0,24,24,0,294,20230929082347,0,0,0
,21771,22043,6832,7528,54,0,24,24,0,294,20230929082347,0,0,0
,21774,22046,6833,7529,55,0,24,24,0,294,20230929082347,0,0,0
,21777,22054,6834,7530,56,0,24,24,0,294,20230929082347,0,0,0
,21780,22062,6835,7531,57,0,24,24,0,294,20230929082347,0,0,0
,21783,22062,6836,7532,58,0,24,24,0,294,20230929082347,0,0,0
,21786,22062,6837,7533,59,0,24,24,0,294,20230929082347,0,0,0
,21789,22062,6838,7534,60,0,24,24,0,294,20230929082347,0,0,0
,21792,22062,6839,7535,61,0,24,24,0,294,20230929082347,0,0,0
,21795,22062,6840,7536,62,0,24,24,0,294,20230929082347,0,0,0
,21798,22062,6841,7537,63,0,24,24,0,294,20230929082347,0,0,0
,21801,22062,6842,7538,64,0,24,24,0,294,20230929082347,0,0,0
,21804,22062,6843,7539,65,0,24,24,0,294,20230929082347,0,0,0
,21807,22065,6844,7540,66,0,24,24,0,294,20230929082347,0,0,0
,21810,22068,6845,7541,67,0,24,24,0,294,20230929082347,0,0,0
,21813,22071,6846,7542,68,0,24,24,0,294,20230929082347,0,0,0
,21816,22071,6847,7543,69,0,24,24,0,294,20230929082347,0,0,0
,21819,22071,6848,7544,70,0,24,24,0,294,20230929082347,0,0,0
,21822,22079,6849,7545,71,0,24,24,0,294,20230929082347,0,0,0
,21825,22079,6850,7546,72,0,24,24,0,294,20230929082347,0,0,0
,21828,22079,6851,7547,73,0,24,24,0,294,20230929082347,0,0,0
,21831,22082,6852,7548,74,0,24,24,0,294,20230929082347,0,0,0
,21834,22090,6853,7549,75,0,24,24,0,294,20230929082347,0,0,0
,21837,22090,6854,7550,76,0,24,24,0,294,20230929082347,0,0,0
,21840,22090,6855,7551,77,0,24,24,0,294,20230929082347,0,0,0
,21843,22098,6856,7552,78,0,24,24,0,294,20230929082347,0,0,0
,21846,22098,6857,7553,79,0,24,24,0,294,20230929082347,0,0,0
,21849,22098,6858,7554,80,0,24,24,0,294,20230929082347,0,0,0
,21852,22098,6859,7555,81,0,24,24,0,294,20230929082347,0,0,0
BB,21853,22098,6859,7556,82,0,24,25,0,294,20230929082347,0,0,0
BB,21855,22112,6859,7557,82,0,24,25,0,294,20230929082347,0,0,0
BB,21857,22126,6859,7558,82,0,24,25,0,294,20230929082347,0,0,0
BB,21859,22140,6859,7559,82,0,24,25,0,294,20230929082347,0,0,0
BB,21861,22154,6859,7560,82,0,24,25,0,294,20230929082347,0,0,0
BB,21863,22168,6859,7561,82,0,24,25,0,294,20230929082347,0,0,0
BB,21865,22182,6859,7562,82,0,24,25,0,294,20230929082347,0,0,0
BB,21867,22196,6859,7563,82,0,24,25,0,294,20230929082347,0,0,0
BB,21869,22210,6859,7564,82,0,24,25,0,294,20230929082347,0,0,0
BB,21871,22224,6859,7565,82,0,24,25,0,294,20230929082347,0,0,0
BB,21873,22238,6859,7566,82,0,24,25,0,294,20230929082347,0,0,0
BB,21875,22252,6859,7567,82,0,24,25,0,294,20230929082347,0,0,0
BB,21877,22266,6859,7568,82,0,24,25,0,294,20230929082347,0,0,0
BB,21879,22280,6859,7569,82,0,24,25,0,294,20230929082347,0,0,0
BB,21881,22294,6859,7570,82,0,24,25,0,294,20230929082347,0,0,0
BB,21883,22308,6859,7571,82,0,24,25,0,294,20230929082347,0,0,0
BB,21885,22322,6859,7572,82,0,24,25,0,294,20230929082347,0,0,0
BB,21887,22336,6859,7573,82,0,24,25,0,294,20230929082347,0,0,0
BB,21889,22350,6859,7574,82,0,24,25,0,294,20230929082347,0,0,0
BB,21891,22364,6859,7575,82,0,24,25,0,294,20230929082347,0,0,0
BB,21893,22378,6859,7576,82,0,24,25,0,294,20230929082347,0,0,0
,21895,22392,6860,7577,0,0,24,25,0,294,20230929082347,0,0,0
,21898,22392,6861,7578,1,0,24,25,0,294,20230929082347,0,0,0
,21901,22392,6862,7579,2,0,24,25,0,294,20230929082347,0,0,0
,21904,22392,6863,7580,3,0,24,25,0,294,20230929082347,0,0,0
,21907,22400,6864,7581,4,0,24,25,0,294,20230929082347,0,0,0
,21910,22400,6865,7582,5,0,24,25,0,294,20230929082347,0,0,0
,21913,22400,6866,7583,6,0,24,25,0,294,20230929082347,0,0,0
,21916,22403,6867,7584,7,0,24,25,0,294,20230929082347,0,0,0
,21919,22403,6868,7585,8,0,24,25,0,294,20230929082347,0,0,0
,21922,22403,6869,7586,9,0,24,25,0,294,20230929082347,0,0,0
,21925,22403,6870,7587,10,0,24,25,0,294,20230929082347,0,0,0
,21928,22403,6871,7588,11,0,24,25,0,294,20230929082347,0,0,0
,21931,22403,6872,7589,12,0,24,25,0,294,20230929082347,0,0,0
,21934,22403,6873,7590,13,0,24,25,0,294,20230929082347,0,0,0
,21937,22411,6874,7591,14,0,24,25,0,294,20230929082347,0,0,0
,21940,22411,6875,7592,15,0,24,25,0,294,20230929082347,0,0,0
,21943,22419,6876,7593,16,0,24,25,0,294,20230929082347,0,0,0
,21946,22427,6877,7594,17,0,24,25,0,294,20230929082347,0,0,0
,21949,22430,6878,7595,18,0,24,25,0,294,20230929082347,0,0,0
,21952,22438,6879,7596,19,0,24,25,0,294,20230929082347,0,0,0
,21955,22438,6880,7597,20,0,24,25,0,294,20230929082347,0,0,0
,21958,22438,6881,7598,21,0,24,25,0,294,20230929082347,0,0,0
,21961,22438,6882,7599,22,0,24,25,0,294,20230929082347,0,0,0
,21964,22438,6883,7600,23,0,24,25,0,294,20230929082347,0,0,0
,21967,22438,6884,7601,24,0,24,25,0,294,20230929082347,0,0,0
,21970,22438,6885,7602,25,0,24,25,0,294,20230929082347,0,0,0
,21973,22438,6886,7603,26,0,24,25,0,294,20230929082347,0,0,0
,21976,22438,6887,7604,27,0,24,25,0,294,20230929082347,0,0,0
,21979,22441,6888,7605,28,0,24,25,0,294,20230929082347,0,0,0
,21982,22441,6889,7606,29,0,24,25,0,294,20230929082347,0,0,0
,21985,22444,6890,7607,30,0,24,25,0,294,20230929082347,0,0,0
,21988,22444,6891,7608,31,0,24,25,0,294,20230929082347,0,0,0
,21991,22447,6892,7609,32,0,24,25,0,294,20230929082347,0,0,0
,21994,22450,6893,7610,33,0,24,25,0,294,20230929082347,0,0,0
,21997,22453,6894,7611,34,0,24,25,0,294,20230929082347,0,0,0
,22000,22453,6895,7612,35,0,24,25,0,294,20230929082347,0,0,0
,22003,22461,6896,7613,36,0,24,25,0,294,20230929082347,0,0,0
,22006,22461,6897,7614,37,0,24,25,0,294,20230929082347,0,0,0
,22009,22464,6898,7615,38,0,24,25,0,294,20230929082347,0,0,0
,22012,22472,6899,7616,39,0,24,25,0,294,20230929082347,0,0,0
,22015,22472,6900,7617,40,0,24,25,0,294,20230929082347,0,0,0
,22018,22472,6901,7618,41,0,24,25,0,294,20230929082347,0,0,0
,22021,22472,6902,7619,42,0,24,25,0,294,20230929082347,0,0,0
,22024,22472,6903,7620,43,0,24,25,0,294,20230929082347,0,0,0
,22027,22480,6904,7621,44,0,24,25,0,294,20230929082347,0,0,0
,22030,22488,6905,7622,45,0,24,25,0,294,20230929082347,0,0,0
,22033,22491,6906,7623,46,0,24,25,0,294,20230929082347,0,0,0
,22036,22499,6907,7624,47,0,24,25,0,294,20230929082347,0,0,0
,22039,22499,6908,7625,48,0,24,25,0,294,20230929082347,0,0,0
,22042,22499,6909,7626,49,0,24,25,0,294,20230929082347,0,0,0
,22045,22499,6910,7627,50,0,24,25,0,294,20230929082347,0,0,0
,22048,22499,6911,7628,51,0,24,25,0,294,20230929082347,0,0,0
,22051,22499,6912,7629,52,0,24,25,0,294,20230929082347,0,0,0
,22054,22499,6913,7630,53,0,24,25,0,294,20230929082347,0,0,0
,22057,22499,6914,7631,54,0,24,25,0,294,20230929082347,0,0,0
,22060,22507,6915,7632,55,0,24,25,0,294,20230929082347,0,0,0
,22063,22507,6916,7633,56,0,24,25,0,294,20230929082347,0,0,0
,22066,22515,6917,7634,57,0,24,25,0,294,20230929082347,0,0,0
,22069,22518,6918,7635,58,0,24,25,0,294,20230929082347,0,0,0
,22072,22526,6919,7636,59,0,24,25,0,294,20230929082347,0,0,0
,22075,22526,6920,7637,60,0,24,25,0,294,20230929082347,0,0,0
,22078,22526,6921,7638,61,0,24,25,0,294,20230929082347,0,0,0
,22081,22534,6922,7639,62,0,24,25,0,294,20230929082347,0,0,0
,22084,22542,6923,7640,63,0,24,25,0,294,20230929082347,0,0,0
,22087,22550,6924,7641,64,0,24,25,0,294,20230929082347,0,0,0
,22090,22550,6925,7642,65,0,24,25,0,294,20230929082347,0,0,0
,22093,22558,6926,7643,66,0,24,25,0,294,20230929082347,0,0,0
,22096,22566,6927,7644,67,0,24,25,0,294,20230929082347,0,0,0
,22099,22566,6928,7645,68,0,24,25,0,294,20230929082347,0,0,0
,22102,22566,6929,7646,69,0,24,25,0,294,20230929082347,0,0,0
,22105,22574,6930,7647,70,0,24,25,0,294,20230929082347,0,0,0
,22108,22574,6931,7648,71,0,24,25,0,294,20230929082347,0,0,0
,22111,22574,6932,7649,72,0,24,25,0,294,20230929082347,0,0,0
,22114,22574,6933,7650,73,0,24,25,0,294,20230929082347,0,0,0
,22117,22574,6934,7651,74,0,24,25,0,294,20230929082347,0,0,0
,22120,22574,6935,7652,75,0,24,25,0,294,20230929082347,0,0,0
,22123,22574,6936,7653,76,0,24,25,0,294,20230929082347,0,0,0
,22126,22574,6937,7654,77,0,24,25,0,294,20230929082347,0,0,0
,22129,22574,6938,7655,78,0,24,25,0,294,20230929082347,0,0,0
,22132,22574,6939,7656,79,0,24,25,0,294,20230929082347,0,0,0
,22135,22574,6940,7657,80,0,24,25,0,294,20230929082347,0,0,0
,22138,22577,6941,7658,81,0,24,25,0,294,20230929082347,0,0,0
,22141,22577,6942,7659,82,0,24,25,0,294,20230929082347,0,0,0
,22144,22579,6943,7660,83,0,24,25,0,294,20230929082347,0,0,0
,22147,22579,6944,7661,84,0,24,25,0,294,20230929082347,0,0,0
,22150,22582,6945,7662,85,0,24,25,0,294,20230929082347,0,0,0
,22153,22590,6946,7663,86,0,24,25,0,294,20230929082347,0,0,0
,22156,22590,6947,7664,87,0,24,25,0,294,20230929082347,0,0,0
,22159,22590,6948,7665,88,0,24,25,0,294,20230929082347,0,0,0
,22162,22598,6949,7666,89,0,24,25,0,294,20230929082347,0,0,0
,22165,22598,6950,7667,90,0,24,25,0,294,20230929082347,0,0,0
,22168,22598,6951,7668,91,0,24,25,0,294,20230929082347,0,0,0
,22171,22598,6952,7669,92,0,24,25,0,294,20230929082347,0,0,0
,22174,22606,6953,7670,93,0,24,25,0,294,20230929082347,0,0,0
,22177,22606,6954,7671,94,0,24,25,0,294,20230929082347,0,0,0
,22180,22606,6955,7672,95,0,24,25,0,294,20230929082347,0,0,0
,22183,22606,6956,7673,96,0,24,25,0,294,20230929082347,0,0,0
,22186,22614,6957,7674,97,0,24,25,0,294,20230929082347,0,0,0
,22189,22622,6958,7675,98,0,24,25,0,294,20230929082347,0,0,0
,22192,22622,6959,7676,99,0,24,25,0,294,20230929082347,0,0,0
,22195,22622,6960,7677,100,0,24,25,0,294,20230929082347,0,0,0
,22198,22624,6961,7678,101,0,24,25,0,294,20230929082347,0,0,0
,22201,22624,6962,7679,102,0,24,25,0,294,20230929082347,0,0,0
,22204,22624,6963,7680,103,0,24,25,0,294,20230929082347,0,0,0
,22207,22624,6964,7681,104,0,24,25,0,294,20230929082347,0,0,0
,22210,22624,6965,7682,105,0,24,25,0,294,20230929082347,0,0,0
,22213,22624,6966,7683,106,0,24,25,0,294,20230929082347,0,0,0
,22216,22624,6967,7684,107,0,24,25,0,294,20230929082347,0,0,0
,22219,22624,6968,7685,108,0,24,25,0,294,20230929082347,0,0,0
,22222,22627,6969,7686,109,0,24,25,0,294,20230929082347,0,0,0
,22225,22627,6970,7687,110,0,24,25,0,294,20230929082347,0,0,0
,22228,22627,6971,7688,111,0,24,25,0,294,20230929082347,0,0,0
,22231,22627,6972,7689,112,0,24,25,0,294,20230929082347,0,0,0
,22234,22627,6973,7690,113,0,24,25,0,294,20230929082347,0,0,0
,22237,22627,6974,7691,114,0,24,25,0,294,20230929082347,0,0,0
,22240,22627,6975,7692,115,0,24,25,0,294,20230929082347,0,0,0
,22243,22627,6976,7693,116,0,24,25,0,294,20230929082347,0,0,0
,22246,22627,6977,7694,117,0,24,25,0,294,20230929082347,0,0,0
,22249,22627,6978,7695,118,0,24,25,0,294,20230929082347,0,0,0
,22252,22627,6979,7696,119,0,24,25,0,294,20230929082347,0,0,0
,22255,22627,6980,7697,120,0,24,25,0,294,20230929082347,0,0,0
,22258,22635,6981,7698,121,0,24,25,0,294,20230929082347,0,0,0
,22261,22635,6982,7699,122,0,24,25,0,294,20230929082347,0,0,0
,22264,22635,6983,7700,123,0,24,25,0,294,20230929082347,0,0,0
,22267,22635,6984,7701,124,0,24,25,0,294,20230929082347,0,0,0
,22270,22635,6985,7702,125,0,24,25,0,294,20230929082347,0,0,0
,22273,22643,6986,7703,126,0,24,25,0,294,20230929082347,0,0,0
,22276,22643,6987,7704,127,0,24,25,0,294,20230929082347,0,0,0
,22279,22646,6988,7705,128,0,24,25,0,294,20230929082347,0,0,0
,22282,22654,6989,7706,129,0,24,25,0,294,20230929082347,0,0,0
,22285,22654,6990,7707,130,0,24,25,0,294,20230929082347,0,0,0
,22288,22657,6991,7708,131,0,24,25,0,294,20230929082347,0,0,0
,22291,22660,6992,7709,132,0,24,25,0,294,20230929082347,0,0,0
,22294,22660,6993,7710,133,0,24,25,0,294,20230929082347,0,0,0
,22297,22660,6994,7711,134,0,24,25,0,294,20230929082347,0,0,0
,22300,22663,6995,7712,135,0,24,25,0,294,20230929082347,0,0,0
,22303,22666,6996,7713,136,0,24,25,0,294,20230929082347,0,0,0
,22306,22666,6997,7714,137,0,24,25,0,294,20230929082347,0,0,0
,22309,22669,6998,7715,138,0,24,25,0,294,20230929082347,0,0,0
,22312,22669,6999,7716,139,0,24,25,0,294,20230929082347,0,0,0
,22315,22669,7000,7717,140,0,24,25,0,294,20230929082347,0,0,0
,22318,22677,7001,7718,141,0,24,25,0,294,20230929082347,0,0,0
,22321,22677,7002,7719,142,0,24,25,0,294,20230929082347,0,0,0
,22324,22677,7003,7720,143,0,24,25,0,294,20230929082347,0,0,0
,22327,22677,7004,7721,144,0,24,25,0,294,20230929082347,0,0,0
,22330,22677,7005,7722,145,0,24,25,0,294,20230929082347,0,0,0
,22333,22685,7006,7723,146,0,24,25,0,294,20230929082347,0,0,0
,22336,22685,7007,7724,147,0,24,25,0,294,20230929082347,0,0,0
,22339,22693,7008,7725,148,0,24,25,0,294,20230929082347,0,0,0
,22342,22701,7009,7726,149,0,24,25,0,294,20230929082347,0,0,0
,22345,22701,7010,7727,150,0,24,25,0,294,20230929082347,0,0,0
,22348,22701,7011,7728,151,0,24,25,0,294,20230929082347,0,0,0
,22351,22701,7012,7729,152,0,24,25,0,294,20230929082347,0,0,0
,22354,22701,7013,7730,153,0,24,25,0,294,20230929082347,0,0,0
,22357,22701,7014,7731,154,0,24,25,0,294,20230929082347,0,0,0
,22360,22701,7015,7732,155,0,24,25,0,294,20230929082347,0,0,0
,22363,22701,7016,7733,156,0,24,25,0,294,20230929082347,0,0,0
,22366,22701,7017,7734,157,0,24,25,0,294,20230929082347,0,0,0
,22369,22709,7018,7735,158,0,24,25,0,294,20230929082347,0,0,0
,22372,22709,7019,7736,159,0,24,25,0,294,20230929082347,0,0,0
,22375,22717,7020,7737,160,0,24,25,0,294,20230929082347,0,0,0
,22378,22720,7021,7738,161,0,24,25,0,294,20230929082347,0,0,0
,22381,22720,7022,7739,162,0,24,25,0,294,20230929082347,0,0,0
,22384,22720,7023,7740,163,0,24,25,0,294,20230929082347,0,0,0
,22387,22728,7024,7741,164,0,24,25,0,294,20230929082347,0,0,0
,22390,22736,7025,7742,165,0,24,25,0,294,20230929082347,0,0,0
,22393,22736,7026,7743,166,0,24,25,0,294,20230929082347,0,0,0
,22396,22736,7027,7744,167,0,24,25,0,294,20230929082347,0,0,0
,22399,22736,7028,7745,168,0,24,25,0,294,20230929082347,0,0,0
,22402,22739,7029,7746,169,0,24,25,0,294,20230929082347,0,0,0
,22405,22739,7030,7747,170,0,24,25,0,294,20230929082347,0,0,0
,22408,22739,7031,7748,171,0,24,25,0,294,20230929082347,0,0,0
,22411,22739,7032,7749,172,0,24,25,0,294,20230929082347,0,0,0
,22414,22739,7033,7750,173,0,24,25,0,294,20230929082347,0,0,0
,22417,22747,7034,7751,174,0,24,25,0,294,20230929082347,0,0,0
,22420,22749,7035,7752,175,0,24,25,0,294,20230929082347,0,0,0
,22423,22749,7036,7753,176,0,24,25,0,294,20230929082347,0,0,0
,22426,22749,7037,7754,177,0,24,25,0,294,20230929082347,0,0,0
,22429,22749,7038,7755,178,0,24,25,0,294,20230929082347,0,0,0
,22432,22752,7039,7756,179,0,24,25,0,294,20230929082347,0,0,0
,22435,22752,7040,7757,180,0,24,25,0,294,20230929082347,0,0,0
,22438,22752,7041,7758,181,0,24,25,0,294,20230929082347,0,0,0
,22441,22760,7042,7759,182,0,24,25,0,294,20230929082347,0,0,0
,22444,22760,7043,7760,183,0,24,25,0,294,20230929082347,0,0,0
,22447,22760,7044,7761,184,0,24,25,0,294,20230929082347,0,0,0
,22450,22760,7045,7762,185,0,24,25,0,294,20230929082347,0,0,0
,22453,22760,7046,7763,186,0,24,25,0,294,20230929082347,0,0,0
,22456,22760,7047,7764,187,0,24,25,0,294,20230929082347,0,0,0
,22459,22760,7048,7765,188,0,24,25,0,294,20230929082347,0,0,0
,22462,22760,7049,7766,189,0,24,25,0,294,20230929082347,0,0,0
,22465,22760,7050,7767,190,0,24,25,0,294,20230929082347,0,0,0
,22468,22760,7051,7768,191,0,24,25,0,294,20230929082347,0,0,0
,22471,22760,7052,7769,192,0,24,25,0,294,20230929082347,0,0,0
,22474,22768,7053,7770,193,0,24,25,0,294,20230929082347,0,0,0
,22477,22768,7054,7771,194,0,24,25,0,294,20230929082347,0,0,0
,22480,22768,7055,7772,195,0,24,25,0,294,20230929082347,0,0,0
